survey_id,date,site,zone,plot,tree_number,tree_code,trunk_number,genus,spp,dbh_mm,health,alive,standing,old_tag,notes
October_2024,2024-10-02,BRNV,H,H1,237,H1_237_Pin,1,Pinus,taeda,392.0,6.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,238,H1_238_Pin,1,Pinus,taeda,337.0,5.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,239,H1_239_Pin,1,Pinus,taeda,350.0,7.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,240,H1_240_Pin,1,Pinus,taeda,311.0,7.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,241,H1_241_Nys,1,Nyssa,sylvatica,107.0,8.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,242,H1_242_Nys,1,Nyssa,sylvatica,106.0,7.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,243,H1_243_Pin,1,Pinus,taeda,380.0,8.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,244,H1_244_Nys,1,Nyssa,sylvatica,67.0,1.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,245,H1_245_Nys,1,Nyssa,sylvatica,243.0,5.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,246,H1_246_Nys,1,Nyssa,sylvatica,65.0,6.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,247,H1_247_Nys,1,Nyssa,sylvatica,166.0,7.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,248,H1_248_Nys,1,Nyssa,sylvatica,106.0,7.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,249,H1_249_Pin,1,Pinus,taeda,264.0,4.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,250,H1_250_Uni,1,Unidentifiable,spp.,57.0,0.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,251,H1_251_Pin,1,Pinus,taeda,397.0,5.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,252,H1_252_Pin,1,Pinus,taeda,272.0,0.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,253,H1_253_Nys,1,Nyssa,sylvatica,140.0,8.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,254,H1_254_Pin,1,Pinus,taeda,426.0,6.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,91,H1_91_Uni,1,Unidentifiable,spp.,,,,False,,
October_2024,2024-10-02,BRNV,H,H1,96,H1_96_Pin,1,Pinus,taeda,92.0,0.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,97,H1_97_Uni,1,Unidentifiable,spp.,41.0,0.0,,False,,
October_2024,2024-10-02,BRNV,H,H1,98,H1_98_Uni,1,Unidentifiable,spp.,,,,False,,
October_2024,2024-10-02,BRNV,H,H1,242,H1_242_Nys,2,Nyssa,sylvatica,73.0,6.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,5146,H1_5146_Pin,1,Pinus,taeda,29.0,8.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,5147,H1_5147_Nys,1,Nyssa,sylvatica,63.0,6.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,998,H1_998_Pin,1,Pinus,taeda,158.0,0.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,5142,H1_5142_Pin,1,Pinus,taeda,27.0,9.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,5301,H1_5301_Pin,1,Pinus,taeda,23.0,9.0,,True,,
